location_id,indicator_id,year,value,rep_meth,ingested_at,flags,source_file,source_col
72,550,2004,80.0,100.0,2025-12-15 21:02:17.104903,,tb_outcomes.csv,c_new_sp_tsr
72,550,2005,89.0,100.0,2025-12-15 21:02:17.104935,,tb_outcomes.csv,c_new_sp_tsr
72,550,2006,85.0,100.0,2025-12-15 21:02:17.104965,,tb_outcomes.csv,c_new_sp_tsr
72,550,2007,85.0,100.0,2025-12-15 21:02:17.104996,,tb_outcomes.csv,c_new_sp_tsr
72,550,2008,96.0,102.0,2025-12-15 21:02:17.105028,,tb_outcomes.csv,c_new_sp_tsr
72,550,2009,89.0,101.0,2025-12-15 21:02:17.105064,,tb_outcomes.csv,c_new_sp_tsr
72,550,2010,92.0,101.0,2025-12-15 21:02:17.105094,,tb_outcomes.csv,c_new_sp_tsr
72,550,2011,80.0,not_reported,2025-12-15 21:02:17.105124,,tb_outcomes.csv,c_new_sp_tsr
73,550,1995,86.0,100.0,2025-12-15 21:02:17.105154,,tb_outcomes.csv,c_new_sp_tsr
73,550,1997,50.0,100.0,2025-12-15 21:02:17.105186,,tb_outcomes.csv,c_new_sp_tsr
73,550,1998,50.0,100.0,2025-12-15 21:02:17.105216,,tb_outcomes.csv,c_new_sp_tsr
73,550,2002,47.0,100.0,2025-12-15 21:02:17.105246,,tb_outcomes.csv,c_new_sp_tsr
73,550,2003,34.0,100.0,2025-12-15 21:02:17.105275,,tb_outcomes.csv,c_new_sp_tsr
73,550,2004,40.0,100.0,2025-12-15 21:02:17.105305,,tb_outcomes.csv,c_new_sp_tsr
73,550,2005,46.0,100.0,2025-12-15 21:02:17.105335,,tb_outcomes.csv,c_new_sp_tsr
73,550,2006,46.0,100.0,2025-12-15 21:02:17.105365,,tb_outcomes.csv,c_new_sp_tsr
73,550,2007,36.0,100.0,2025-12-15 21:02:17.105395,,tb_outcomes.csv,c_new_sp_tsr
73,550,2008,53.0,100.0,2025-12-15 21:02:17.105424,,tb_outcomes.csv,c_new_sp_tsr
73,550,2009,55.0,100.0,2025-12-15 21:02:17.105454,,tb_outcomes.csv,c_new_sp_tsr
73,550,2010,63.0,100.0,2025-12-15 21:02:17.105484,,tb_outcomes.csv,c_new_sp_tsr
73,550,2011,51.0,100.0,2025-12-15 21:02:17.105516,,tb_outcomes.csv,c_new_sp_tsr
74,550,1994,74.0,100.0,2025-12-15 21:02:17.105546,,tb_outcomes.csv,c_new_sp_tsr
74,550,1995,76.0,100.0,2025-12-15 21:02:17.105576,,tb_outcomes.csv,c_new_sp_tsr
74,550,1996,80.0,100.0,2025-12-15 21:02:17.105606,,tb_outcomes.csv,c_new_sp_tsr
74,550,1997,70.0,100.0,2025-12-15 21:02:17.105636,,tb_outcomes.csv,c_new_sp_tsr
74,550,2001,71.0,100.0,2025-12-15 21:02:17.105667,,tb_outcomes.csv,c_new_sp_tsr
74,550,2002,74.0,100.0,2025-12-15 21:02:17.105697,,tb_outcomes.csv,c_new_sp_tsr
74,550,2003,75.0,100.0,2025-12-15 21:02:17.105727,,tb_outcomes.csv,c_new_sp_tsr
74,550,2004,86.0,100.0,2025-12-15 21:02:17.105757,,tb_outcomes.csv,c_new_sp_tsr
74,550,2005,87.0,100.0,2025-12-15 21:02:17.105787,,tb_outcomes.csv,c_new_sp_tsr
74,550,2006,58.0,100.0,2025-12-15 21:02:17.105816,,tb_outcomes.csv,c_new_sp_tsr
74,550,2007,84.0,100.0,2025-12-15 21:02:17.105847,,tb_outcomes.csv,c_new_sp_tsr
74,550,2008,84.0,100.0,2025-12-15 21:02:17.105879,,tb_outcomes.csv,c_new_sp_tsr
74,550,2009,89.0,100.0,2025-12-15 21:02:17.105909,,tb_outcomes.csv,c_new_sp_tsr
74,550,2010,88.0,100.0,2025-12-15 21:02:17.105938,,tb_outcomes.csv,c_new_sp_tsr
74,550,2011,88.0,100.0,2025-12-15 21:02:17.105968,,tb_outcomes.csv,c_new_sp_tsr
75,550,1995,58.0,100.0,2025-12-15 21:02:17.105998,,tb_outcomes.csv,c_new_sp_tsr
75,550,1996,73.0,100.0,2025-12-15 21:02:17.106028,,tb_outcomes.csv,c_new_sp_tsr
75,550,1997,65.0,100.0,2025-12-15 21:02:17.106058,,tb_outcomes.csv,c_new_sp_tsr
75,550,1998,78.0,100.0,2025-12-15 21:02:17.106088,,tb_outcomes.csv,c_new_sp_tsr
75,550,1999,61.0,100.0,2025-12-15 21:02:17.106118,,tb_outcomes.csv,c_new_sp_tsr
75,550,2000,63.0,100.0,2025-12-15 21:02:17.106148,,tb_outcomes.csv,c_new_sp_tsr
75,550,2001,67.0,100.0,2025-12-15 21:02:17.106178,,tb_outcomes.csv,c_new_sp_tsr
75,550,2002,65.0,100.0,2025-12-15 21:02:17.106208,,tb_outcomes.csv,c_new_sp_tsr
75,550,2003,66.0,100.0,2025-12-15 21:02:17.106238,,tb_outcomes.csv,c_new_sp_tsr
75,550,2004,68.0,100.0,2025-12-15 21:02:17.106268,,tb_outcomes.csv,c_new_sp_tsr
75,550,2005,73.0,100.0,2025-12-15 21:02:17.106298,,tb_outcomes.csv,c_new_sp_tsr
75,550,2006,75.0,100.0,2025-12-15 21:02:17.106328,,tb_outcomes.csv,c_new_sp_tsr
75,550,2007,77.0,102.0,2025-12-15 21:02:17.106358,,tb_outcomes.csv,c_new_sp_tsr
75,550,2008,73.0,102.0,2025-12-15 21:02:17.106422,,tb_outcomes.csv,c_new_sp_tsr
75,550,2009,75.0,102.0,2025-12-15 21:02:17.106452,,tb_outcomes.csv,c_new_sp_tsr
75,550,2010,76.0,102.0,2025-12-15 21:02:17.106486,,tb_outcomes.csv,c_new_sp_tsr
75,550,2011,76.0,102.0,2025-12-15 21:02:17.106533,,tb_outcomes.csv,c_new_sp_tsr
76,550,1997,54.0,100.0,2025-12-15 21:02:17.106563,,tb_outcomes.csv,c_new_sp_tsr
76,550,1998,54.0,100.0,2025-12-15 21:02:17.106593,,tb_outcomes.csv,c_new_sp_tsr
76,550,1999,58.0,100.0,2025-12-15 21:02:17.106623,,tb_outcomes.csv,c_new_sp_tsr
76,550,2000,77.0,100.0,2025-12-15 21:02:17.106652,,tb_outcomes.csv,c_new_sp_tsr
76,550,2001,67.0,100.0,2025-12-15 21:02:17.106682,,tb_outcomes.csv,c_new_sp_tsr
76,550,2002,69.0,100.0,2025-12-15 21:02:17.106716,,tb_outcomes.csv,c_new_sp_tsr
76,550,2003,71.0,100.0,2025-12-15 21:02:17.106747,,tb_outcomes.csv,c_new_sp_tsr
76,550,2004,68.0,100.0,2025-12-15 21:02:17.106777,,tb_outcomes.csv,c_new_sp_tsr
76,550,2005,71.0,100.0,2025-12-15 21:02:17.106807,,tb_outcomes.csv,c_new_sp_tsr
76,550,2006,40.0,100.0,2025-12-15 21:02:17.106836,,tb_outcomes.csv,c_new_sp_tsr
76,550,2007,77.0,101.0,2025-12-15 21:02:17.106872,,tb_outcomes.csv,c_new_sp_tsr
76,550,2008,78.0,101.0,2025-12-15 21:02:17.106917,,tb_outcomes.csv,c_new_sp_tsr
76,550,2009,77.0,101.0,2025-12-15 21:02:17.106947,,tb_outcomes.csv,c_new_sp_tsr
76,550,2010,76.0,101.0,2025-12-15 21:02:17.106977,,tb_outcomes.csv,c_new_sp_tsr
76,550,2011,74.0,101.0,2025-12-15 21:02:17.107010,,tb_outcomes.csv,c_new_sp_tsr
77,550,1995,54.0,100.0,2025-12-15 21:02:17.107040,,tb_outcomes.csv,c_new_sp_tsr
77,550,1996,51.0,100.0,2025-12-15 21:02:17.107071,,tb_outcomes.csv,c_new_sp_tsr
77,550,1997,48.0,100.0,2025-12-15 21:02:17.107103,,tb_outcomes.csv,c_new_sp_tsr
77,550,1998,54.0,100.0,2025-12-15 21:02:17.107133,,tb_outcomes.csv,c_new_sp_tsr
77,550,1999,51.0,100.0,2025-12-15 21:02:17.107167,,tb_outcomes.csv,c_new_sp_tsr
77,550,2000,50.0,100.0,2025-12-15 21:02:17.107197,,tb_outcomes.csv,c_new_sp_tsr
77,550,2001,56.0,100.0,2025-12-15 21:02:17.107227,,tb_outcomes.csv,c_new_sp_tsr
77,550,2002,60.0,100.0,2025-12-15 21:02:17.107257,,tb_outcomes.csv,c_new_sp_tsr
77,550,2003,66.0,100.0,2025-12-15 21:02:17.107287,,tb_outcomes.csv,c_new_sp_tsr
77,550,2004,72.0,100.0,2025-12-15 21:02:17.107317,,tb_outcomes.csv,c_new_sp_tsr
77,550,2005,73.0,100.0,2025-12-15 21:02:17.107346,,tb_outcomes.csv,c_new_sp_tsr
77,550,2006,76.0,100.0,2025-12-15 21:02:17.107382,,tb_outcomes.csv,c_new_sp_tsr
77,550,2007,84.0,100.0,2025-12-15 21:02:17.107412,,tb_outcomes.csv,c_new_sp_tsr
77,550,2008,86.0,100.0,2025-12-15 21:02:17.107442,,tb_outcomes.csv,c_new_sp_tsr
77,550,2009,87.0,100.0,2025-12-15 21:02:17.107472,,tb_outcomes.csv,c_new_sp_tsr
77,550,2010,86.0,100.0,2025-12-15 21:02:17.107502,,tb_outcomes.csv,c_new_sp_tsr
77,550,2011,86.0,102.0,2025-12-15 21:02:17.107532,,tb_outcomes.csv,c_new_sp_tsr
80,550,1997,75.0,100.0,2025-12-15 21:02:17.107562,,tb_outcomes.csv,c_new_sp_tsr
80,550,1998,50.0,100.0,2025-12-15 21:02:17.107591,,tb_outcomes.csv,c_new_sp_tsr
80,550,1999,67.0,100.0,2025-12-15 21:02:17.107628,,tb_outcomes.csv,c_new_sp_tsr
80,550,2002,100.0,100.0,2025-12-15 21:02:17.107673,,tb_outcomes.csv,c_new_sp_tsr
80,550,2003,50.0,100.0,2025-12-15 21:02:17.107703,,tb_outcomes.csv,c_new_sp_tsr
80,550,2005,67.0,100.0,2025-12-15 21:02:17.107733,,tb_outcomes.csv,c_new_sp_tsr
80,550,2007,100.0,100.0,2025-12-15 21:02:17.107763,,tb_outcomes.csv,c_new_sp_tsr
80,550,2008,33.0,100.0,2025-12-15 21:02:17.107793,,tb_outcomes.csv,c_new_sp_tsr
80,550,2009,50.0,100.0,2025-12-15 21:02:17.107823,,tb_outcomes.csv,c_new_sp_tsr
80,550,2010,75.0,100.0,2025-12-15 21:02:17.107859,,tb_outcomes.csv,c_new_sp_tsr
80,550,2011,100.0,100.0,2025-12-15 21:02:17.107889,,tb_outcomes.csv,c_new_sp_tsr
81,550,1999,94.0,100.0,2025-12-15 21:02:17.107919,,tb_outcomes.csv,c_new_sp_tsr
81,550,2000,93.0,100.0,2025-12-15 21:02:17.107949,,tb_outcomes.csv,c_new_sp_tsr
81,550,2001,71.0,100.0,2025-12-15 21:02:17.107979,,tb_outcomes.csv,c_new_sp_tsr
81,550,2002,68.0,100.0,2025-12-15 21:02:17.108010,,tb_outcomes.csv,c_new_sp_tsr
81,550,2003,96.0,100.0,2025-12-15 21:02:17.108040,,tb_outcomes.csv,c_new_sp_tsr
81,550,2004,100.0,100.0,2025-12-15 21:02:17.108070,,tb_outcomes.csv,c_new_sp_tsr
81,550,2005,85.0,100.0,2025-12-15 21:02:17.108100,,tb_outcomes.csv,c_new_sp_tsr
81,550,2006,90.0,100.0,2025-12-15 21:02:17.108130,,tb_outcomes.csv,c_new_sp_tsr
81,550,2007,89.0,100.0,2025-12-15 21:02:17.108160,,tb_outcomes.csv,c_new_sp_tsr
81,550,2008,90.0,102.0,2025-12-15 21:02:17.108190,,tb_outcomes.csv,c_new_sp_tsr
81,550,2009,96.0,102.0,2025-12-15 21:02:17.108219,,tb_outcomes.csv,c_new_sp_tsr
81,550,2010,84.0,102.0,2025-12-15 21:02:17.108249,,tb_outcomes.csv,c_new_sp_tsr
81,550,2011,79.0,102.0,2025-12-15 21:02:17.108279,,tb_outcomes.csv,c_new_sp_tsr
82,550,1994,62.0,100.0,2025-12-15 21:02:17.108309,,tb_outcomes.csv,c_new_sp_tsr
82,550,1995,61.0,100.0,2025-12-15 21:02:17.108339,,tb_outcomes.csv,c_new_sp_tsr
82,550,1996,81.0,100.0,2025-12-15 21:02:17.108369,,tb_outcomes.csv,c_new_sp_tsr
82,550,1997,73.0,100.0,2025-12-15 21:02:17.108399,,tb_outcomes.csv,c_new_sp_tsr
82,550,1998,79.0,100.0,2025-12-15 21:02:17.108429,,tb_outcomes.csv,c_new_sp_tsr
82,550,1999,81.0,100.0,2025-12-15 21:02:17.108459,,tb_outcomes.csv,c_new_sp_tsr
82,550,2000,86.0,100.0,2025-12-15 21:02:17.108489,,tb_outcomes.csv,c_new_sp_tsr
82,550,2001,85.0,100.0,2025-12-15 21:02:17.108519,,tb_outcomes.csv,c_new_sp_tsr
82,550,2002,84.0,100.0,2025-12-15 21:02:17.108548,,tb_outcomes.csv,c_new_sp_tsr
82,550,2003,91.0,100.0,2025-12-15 21:02:17.108578,,tb_outcomes.csv,c_new_sp_tsr
82,550,2004,85.0,100.0,2025-12-15 21:02:17.108611,,tb_outcomes.csv,c_new_sp_tsr
82,550,2006,47.0,100.0,2025-12-15 21:02:17.108641,,tb_outcomes.csv,c_new_sp_tsr
82,550,2007,84.0,102.0,2025-12-15 21:02:17.108670,,tb_outcomes.csv,c_new_sp_tsr
82,550,2008,83.0,102.0,2025-12-15 21:02:17.108700,,tb_outcomes.csv,c_new_sp_tsr
82,550,2009,83.0,102.0,2025-12-15 21:02:17.108730,,tb_outcomes.csv,c_new_sp_tsr
82,550,2010,83.0,102.0,2025-12-15 21:02:17.108759,,tb_outcomes.csv,c_new_sp_tsr
82,550,2011,86.0,102.0,2025-12-15 21:02:17.108794,,tb_outcomes.csv,c_new_sp_tsr
83,550,1994,78.0,100.0,2025-12-15 21:02:17.108824,,tb_outcomes.csv,c_new_sp_tsr
83,550,1995,78.0,100.0,2025-12-15 21:02:17.108854,,tb_outcomes.csv,c_new_sp_tsr
83,550,1996,75.0,100.0,2025-12-15 21:02:17.108884,,tb_outcomes.csv,c_new_sp_tsr
83,550,1997,74.0,100.0,2025-12-15 21:02:17.108914,,tb_outcomes.csv,c_new_sp_tsr
83,550,1998,73.0,100.0,2025-12-15 21:02:17.108944,,tb_outcomes.csv,c_new_sp_tsr
83,550,1999,74.0,100.0,2025-12-15 21:02:17.108974,,tb_outcomes.csv,c_new_sp_tsr
83,550,2000,68.0,100.0,2025-12-15 21:02:17.109003,,tb_outcomes.csv,c_new_sp_tsr
83,550,2001,74.0,100.0,2025-12-15 21:02:17.109033,,tb_outcomes.csv,c_new_sp_tsr
83,550,2002,72.0,100.0,2025-12-15 21:02:17.109063,,tb_outcomes.csv,c_new_sp_tsr
83,550,2003,75.0,100.0,2025-12-15 21:02:17.109094,,tb_outcomes.csv,c_new_sp_tsr
83,550,2004,72.0,100.0,2025-12-15 21:02:17.109124,,tb_outcomes.csv,c_new_sp_tsr
83,550,2005,72.0,100.0,2025-12-15 21:02:17.109154,,tb_outcomes.csv,c_new_sp_tsr
83,550,2006,75.0,100.0,2025-12-15 21:02:17.109183,,tb_outcomes.csv,c_new_sp_tsr
83,550,2007,79.0,100.0,2025-12-15 21:02:17.109226,,tb_outcomes.csv,c_new_sp_tsr
83,550,2008,78.0,102.0,2025-12-15 21:02:17.109256,,tb_outcomes.csv,c_new_sp_tsr
83,550,2009,79.0,102.0,2025-12-15 21:02:17.109287,,tb_outcomes.csv,c_new_sp_tsr
83,550,2010,80.0,100.0,2025-12-15 21:02:17.109316,,tb_outcomes.csv,c_new_sp_tsr
83,550,2011,82.0,100.0,2025-12-15 21:02:17.109352,,tb_outcomes.csv,c_new_sp_tsr
84,550,1995,65.0,100.0,2025-12-15 21:02:17.109382,,tb_outcomes.csv,c_new_sp_tsr
84,550,1999,35.0,100.0,2025-12-15 21:02:17.109411,,tb_outcomes.csv,c_new_sp_tsr
84,550,2001,56.0,100.0,2025-12-15 21:02:17.109441,,tb_outcomes.csv,c_new_sp_tsr
84,550,2002,56.0,100.0,2025-12-15 21:02:17.109472,,tb_outcomes.csv,c_new_sp_tsr
84,550,2003,76.0,100.0,2025-12-15 21:02:17.109502,,tb_outcomes.csv,c_new_sp_tsr
84,550,2004,75.0,100.0,2025-12-15 21:02:17.109532,,tb_outcomes.csv,c_new_sp_tsr
84,550,2005,69.0,100.0,2025-12-15 21:02:17.109561,,tb_outcomes.csv,c_new_sp_tsr
84,550,2007,71.0,100.0,2025-12-15 21:02:17.109609,,tb_outcomes.csv,c_new_sp_tsr
84,550,2008,70.0,100.0,2025-12-15 21:02:17.109638,,tb_outcomes.csv,c_new_sp_tsr
84,550,2009,67.0,100.0,2025-12-15 21:02:17.109668,,tb_outcomes.csv,c_new_sp_tsr
84,550,2010,73.0,100.0,2025-12-15 21:02:17.109698,,tb_outcomes.csv,c_new_sp_tsr
84,550,2011,73.0,102.0,2025-12-15 21:02:17.109736,,tb_outcomes.csv,c_new_sp_tsr
85,550,1995,44.0,100.0,2025-12-15 21:02:17.109773,,tb_outcomes.csv,c_new_sp_tsr
85,550,1996,76.0,100.0,2025-12-15 21:02:17.109803,,tb_outcomes.csv,c_new_sp_tsr
85,550,1997,15.0,100.0,2025-12-15 21:02:17.109833,,tb_outcomes.csv,c_new_sp_tsr
85,550,1999,55.0,100.0,2025-12-15 21:02:17.109863,,tb_outcomes.csv,c_new_sp_tsr
85,550,2000,55.0,100.0,2025-12-15 21:02:17.109893,,tb_outcomes.csv,c_new_sp_tsr
85,550,2001,73.0,100.0,2025-12-15 21:02:17.109923,,tb_outcomes.csv,c_new_sp_tsr
85,550,2002,66.0,100.0,2025-12-15 21:02:17.109953,,tb_outcomes.csv,c_new_sp_tsr
85,550,2003,55.0,100.0,2025-12-15 21:02:17.109983,,tb_outcomes.csv,c_new_sp_tsr
85,550,2004,62.0,100.0,2025-12-15 21:02:17.110013,,tb_outcomes.csv,c_new_sp_tsr
85,550,2005,59.0,100.0,2025-12-15 21:02:17.110048,,tb_outcomes.csv,c_new_sp_tsr
85,550,2006,64.0,100.0,2025-12-15 21:02:17.110078,,tb_outcomes.csv,c_new_sp_tsr
85,550,2007,71.0,102.0,2025-12-15 21:02:17.110109,,tb_outcomes.csv,c_new_sp_tsr
85,550,2008,69.0,100.0,2025-12-15 21:02:17.110139,,tb_outcomes.csv,c_new_sp_tsr
85,550,2009,70.0,100.0,2025-12-15 21:02:17.110169,,tb_outcomes.csv,c_new_sp_tsr
85,550,2010,71.0,100.0,2025-12-15 21:02:17.110202,,tb_outcomes.csv,c_new_sp_tsr
85,550,2011,72.0,100.0,2025-12-15 21:02:17.110232,,tb_outcomes.csv,c_new_sp_tsr
86,550,1995,70.0,100.0,2025-12-15 21:02:17.110262,,tb_outcomes.csv,c_new_sp_tsr
86,550,1996,57.0,100.0,2025-12-15 21:02:17.110298,,tb_outcomes.csv,c_new_sp_tsr
86,550,1997,71.0,100.0,2025-12-15 21:02:17.110327,,tb_outcomes.csv,c_new_sp_tsr
86,550,1998,67.0,100.0,2025-12-15 21:02:17.110357,,tb_outcomes.csv,c_new_sp_tsr
86,550,1999,67.0,100.0,2025-12-15 21:02:17.110387,,tb_outcomes.csv,c_new_sp_tsr
86,550,2000,71.0,100.0,2025-12-15 21:02:17.110417,,tb_outcomes.csv,c_new_sp_tsr
86,550,2001,73.0,100.0,2025-12-15 21:02:17.110446,,tb_outcomes.csv,c_new_sp_tsr
86,550,2002,75.0,100.0,2025-12-15 21:02:17.110477,,tb_outcomes.csv,c_new_sp_tsr
86,550,2003,75.0,100.0,2025-12-15 21:02:17.110507,,tb_outcomes.csv,c_new_sp_tsr
86,550,2004,77.0,100.0,2025-12-15 21:02:17.110540,,tb_outcomes.csv,c_new_sp_tsr
86,550,2005,80.0,100.0,2025-12-15 21:02:17.110570,,tb_outcomes.csv,c_new_sp_tsr
86,550,2006,81.0,100.0,2025-12-15 21:02:17.110600,,tb_outcomes.csv,c_new_sp_tsr
86,550,2007,82.0,100.0,2025-12-15 21:02:17.110630,,tb_outcomes.csv,c_new_sp_tsr
86,550,2009,79.0,100.0,2025-12-15 21:02:17.110660,,tb_outcomes.csv,c_new_sp_tsr
86,550,2010,82.0,100.0,2025-12-15 21:02:17.110690,,tb_outcomes.csv,c_new_sp_tsr
86,550,2011,84.0,100.0,2025-12-15 21:02:17.110725,,tb_outcomes.csv,c_new_sp_tsr
87,550,1994,34.0,100.0,2025-12-15 21:02:17.110755,,tb_outcomes.csv,c_new_sp_tsr
87,550,1995,64.0,100.0,2025-12-15 21:02:17.110785,,tb_outcomes.csv,c_new_sp_tsr
87,550,1996,68.0,100.0,2025-12-15 21:02:17.110823,,tb_outcomes.csv,c_new_sp_tsr
87,550,1997,70.0,100.0,2025-12-15 21:02:17.110853,,tb_outcomes.csv,c_new_sp_tsr
87,550,1998,80.0,100.0,2025-12-15 21:02:17.110884,,tb_outcomes.csv,c_new_sp_tsr
87,550,1999,82.0,100.0,2025-12-15 21:02:17.110914,,tb_outcomes.csv,c_new_sp_tsr
87,550,2000,86.0,100.0,2025-12-15 21:02:17.110943,,tb_outcomes.csv,c_new_sp_tsr
87,550,2001,86.0,100.0,2025-12-15 21:02:17.110974,,tb_outcomes.csv,c_new_sp_tsr
87,550,2002,87.0,100.0,2025-12-15 21:02:17.111004,,tb_outcomes.csv,c_new_sp_tsr
87,550,2003,87.0,100.0,2025-12-15 21:02:17.111034,,tb_outcomes.csv,c_new_sp_tsr
87,550,2004,85.0,100.0,2025-12-15 21:02:17.111064,,tb_outcomes.csv,c_new_sp_tsr
87,550,2005,88.0,100.0,2025-12-15 21:02:17.111095,,tb_outcomes.csv,c_new_sp_tsr
87,550,2006,86.0,100.0,2025-12-15 21:02:17.111125,,tb_outcomes.csv,c_new_sp_tsr
87,550,2007,85.0,100.0,2025-12-15 21:02:17.111155,,tb_outcomes.csv,c_new_sp_tsr
87,550,2008,85.0,102.0,2025-12-15 21:02:17.111185,,tb_outcomes.csv,c_new_sp_tsr
87,550,2009,86.0,102.0,2025-12-15 21:02:17.111214,,tb_outcomes.csv,c_new_sp_tsr
87,550,2010,85.0,102.0,2025-12-15 21:02:17.111244,,tb_outcomes.csv,c_new_sp_tsr
87,550,2011,88.0,102.0,2025-12-15 21:02:17.111274,,tb_outcomes.csv,c_new_sp_tsr
88,550,1996,52.0,100.0,2025-12-15 21:02:17.111304,,tb_outcomes.csv,c_new_sp_tsr
88,550,1997,75.0,100.0,2025-12-15 21:02:17.111334,,tb_outcomes.csv,c_new_sp_tsr
88,550,1998,80.0,100.0,2025-12-15 21:02:17.111364,,tb_outcomes.csv,c_new_sp_tsr
88,550,2000,64.0,100.0,2025-12-15 21:02:17.111393,,tb_outcomes.csv,c_new_sp_tsr
88,550,2001,46.0,100.0,2025-12-15 21:02:17.111423,,tb_outcomes.csv,c_new_sp_tsr
88,550,2002,55.0,100.0,2025-12-15 21:02:17.111457,,tb_outcomes.csv,c_new_sp_tsr
88,550,2003,48.0,100.0,2025-12-15 21:02:17.111487,,tb_outcomes.csv,c_new_sp_tsr
88,550,2004,54.0,100.0,2025-12-15 21:02:17.111517,,tb_outcomes.csv,c_new_sp_tsr
88,550,2005,45.0,100.0,2025-12-15 21:02:17.111548,,tb_outcomes.csv,c_new_sp_tsr
88,550,2006,46.0,100.0,2025-12-15 21:02:17.111578,,tb_outcomes.csv,c_new_sp_tsr
88,550,2007,51.0,101.0,2025-12-15 21:02:17.111608,,tb_outcomes.csv,c_new_sp_tsr
88,550,2008,53.0,101.0,2025-12-15 21:02:17.111638,,tb_outcomes.csv,c_new_sp_tsr
88,550,2009,57.0,101.0,2025-12-15 21:02:17.111670,,tb_outcomes.csv,c_new_sp_tsr
88,550,2010,69.0,101.0,2025-12-15 21:02:17.111700,,tb_outcomes.csv,c_new_sp_tsr
88,550,2011,73.0,101.0,2025-12-15 21:02:17.111730,,tb_outcomes.csv,c_new_sp_tsr
89,550,1994,100.0,100.0,2025-12-15 21:02:17.111760,,tb_outcomes.csv,c_new_sp_tsr
89,550,1995,100.0,100.0,2025-12-15 21:02:17.111791,,tb_outcomes.csv,c_new_sp_tsr
89,550,1996,100.0,100.0,2025-12-15 21:02:17.111821,,tb_outcomes.csv,c_new_sp_tsr
89,550,1997,75.0,100.0,2025-12-15 21:02:17.111851,,tb_outcomes.csv,c_new_sp_tsr
89,550,1998,100.0,100.0,2025-12-15 21:02:17.111881,,tb_outcomes.csv,c_new_sp_tsr
89,550,1999,100.0,100.0,2025-12-15 21:02:17.111911,,tb_outcomes.csv,c_new_sp_tsr
89,550,2000,100.0,100.0,2025-12-15 21:02:17.111941,,tb_outcomes.csv,c_new_sp_tsr
89,550,2001,67.0,100.0,2025-12-15 21:02:17.111971,,tb_outcomes.csv,c_new_sp_tsr
89,550,2002,100.0,100.0,2025-12-15 21:02:17.112001,,tb_outcomes.csv,c_new_sp_tsr
89,550,2003,100.0,100.0,2025-12-15 21:02:17.112031,,tb_outcomes.csv,c_new_sp_tsr
89,550,2004,50.0,100.0,2025-12-15 21:02:17.112061,,tb_outcomes.csv,c_new_sp_tsr
89,550,2005,100.0,100.0,2025-12-15 21:02:17.112091,,tb_outcomes.csv,c_new_sp_tsr
89,550,2006,50.0,100.0,2025-12-15 21:02:17.112121,,tb_outcomes.csv,c_new_sp_tsr
89,550,2007,86.0,101.0,2025-12-15 21:02:17.112151,,tb_outcomes.csv,c_new_sp_tsr
89,550,2009,75.0,101.0,2025-12-15 21:02:17.112181,,tb_outcomes.csv,c_new_sp_tsr
89,550,2010,88.0,101.0,2025-12-15 21:02:17.112211,,tb_outcomes.csv,c_new_sp_tsr
90,550,1994,83.0,100.0,2025-12-15 21:02:17.112241,,tb_outcomes.csv,c_new_sp_tsr
90,550,1995,25.0,100.0,2025-12-15 21:02:17.112271,,tb_outcomes.csv,c_new_sp_tsr
90,550,1996,21.0,100.0,2025-12-15 21:02:17.112302,,tb_outcomes.csv,c_new_sp_tsr
90,550,1997,18.0,100.0,2025-12-15 21:02:17.112332,,tb_outcomes.csv,c_new_sp_tsr
90,550,1998,27.0,100.0,2025-12-15 21:02:17.112370,,tb_outcomes.csv,c_new_sp_tsr
90,550,1999,21.0,100.0,2025-12-15 21:02:17.112400,,tb_outcomes.csv,c_new_sp_tsr
90,550,2000,34.0,100.0,2025-12-15 21:02:17.112436,,tb_outcomes.csv,c_new_sp_tsr
90,550,2001,54.0,100.0,2025-12-15 21:02:17.112466,,tb_outcomes.csv,c_new_sp_tsr
90,550,2002,60.0,100.0,2025-12-15 21:02:17.112496,,tb_outcomes.csv,c_new_sp_tsr
90,550,2003,76.0,100.0,2025-12-15 21:02:17.112529,,tb_outcomes.csv,c_new_sp_tsr
90,550,2004,82.0,100.0,2025-12-15 21:02:17.112559,,tb_outcomes.csv,c_new_sp_tsr
90,550,2005,86.0,100.0,2025-12-15 21:02:17.112588,,tb_outcomes.csv,c_new_sp_tsr
90,550,2006,86.0,100.0,2025-12-15 21:02:17.112624,,tb_outcomes.csv,c_new_sp_tsr
90,550,2007,87.0,100.0,2025-12-15 21:02:17.112654,,tb_outcomes.csv,c_new_sp_tsr
90,550,2008,87.0,100.0,2025-12-15 21:02:17.112684,,tb_outcomes.csv,c_new_sp_tsr
90,550,2009,88.0,100.0,2025-12-15 21:02:17.112714,,tb_outcomes.csv,c_new_sp_tsr
90,550,2010,88.0,100.0,2025-12-15 21:02:17.112744,,tb_outcomes.csv,c_new_sp_tsr
90,550,2011,88.0,100.0,2025-12-15 21:02:17.112773,,tb_outcomes.csv,c_new_sp_tsr
91,550,1994,94.0,100.0,2025-12-15 21:02:17.112803,,tb_outcomes.csv,c_new_sp_tsr
91,550,1995,91.0,100.0,2025-12-15 21:02:17.112833,,tb_outcomes.csv,c_new_sp_tsr
91,550,1996,81.0,100.0,2025-12-15 21:02:17.112863,,tb_outcomes.csv,c_new_sp_tsr
